"","Winorloose","Schwierigkeitsgrad","Anzahl.der.Wörter","Anzahl.der.Bilder","Vollständige.Beschreibung","Views","Likes","Kommentare","Follower","Following","Anzahl.der.Projekte","Contest","Project_page","User_page"
"395",0,2,775,3,0,2.344,9,7,19,0,6,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/bharathegr/smart-car-parking-e44579","https://www.hackster.io/bharathegr"
"396",0,2,769,1,1,284,3,1,79,10,26,"https://www.hackster.io/contests/make-holiday-contest","https://www.hackster.io/ElvisWolcott/christmas-tree-star-topper-and-ornament-692287","https://www.hackster.io/ElvisWolcott"
"397",0,2,762,3,0,1.505,6,0,119,4,48,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/wesee/smartq-notification-with-azure-iot-hub-and-virtual-shields-4e22bb","https://www.hackster.io/wesee"
"398",0,2,755,7,0,4.356,12,4,1,0,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/charlie-doern/automated-plant-watering-with-voting-51e848","https://www.hackster.io/charlie-doern"
"399",0,2,754,6,0,121,1,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/tom-fields/trick-cups-b74460","https://www.hackster.io/tom-fields"
"400",0,2,734,7,0,1.131,11,0,1,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/a-bit-gassy/smart-iot-propane-monitoring-pedestal-9d9055","https://www.hackster.io/michael-jernigan"
"401",0,2,731,2,1,3.331,22,4,7,3,4,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/bkpsu/nodemcu-remote-multisensor-with-oled-mqtt-440f09","https://www.hackster.io/bkpsu"
"402",0,2,728,5,0,5.571,18,6,30,7,11,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/dhairya-parikh/the-environment-cube-know-the-land-beneath-you-b3c2dd","https://www.hackster.io/dhairya-parikh"
"403",0,2,714,0,0,3.798,21,10,8,0,1,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/viewmasterlabs/project-aquatix-6-iot-water-harvesting-system-1906c4","https://www.hackster.io/SagnikXV"
"404",0,2,713,8,1,561,6,0,16,0,4,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/gauravmishra/death-star-turret-using-particle-photon-7c875e","https://www.hackster.io/gauravmishra"
"405",0,2,690,4,0,2.314,7,1,9,0,4,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/nazarenko_a_v/memory-game-5c07c2","https://www.hackster.io/nazarenko_a_v"
"406",0,2,688,2,0,6.323,3,0,3,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/misan/control-the-position-of-a-continuous-rotation-servo-via-wifi-270e64","https://www.hackster.io/misan"
"407",0,2,661,5,0,1.07,6,0,1,0,1,"https://www.hackster.io/contests/pi-day-contest","https://www.hackster.io/user0186123318/calculate-pi-with-a-raspberry-pi-and-a-circular-cherry-pie-c15d27","https://www.hackster.io/user0186123318"
"408",0,2,660,3,0,13.11,18,0,3,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/shooshoomo/reef-controller-a30d52","https://www.hackster.io/shooshoomo"
"409",0,2,658,1,1,1.177,2,0,3,0,2,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/garytbleck/tinyduino-wifi-cat-door-66ac57","https://www.hackster.io/garytbleck"
"410",0,2,654,6,0,147,2,1,0,0,1,"https://www.hackster.io/contests/make-holiday-contest","https://www.hackster.io/brentmore/star-tree-topper-b8d792","https://www.hackster.io/brentmore"
"411",0,2,651,7,1,1.735,6,0,5,0,9,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/inderpreet/hackster-io-internet-radio-3d3747","https://www.hackster.io/inderpreet"
"412",0,2,630,3,0,2.82,37,2,54,0,17,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/hendra/the-force-of-things-0ce7f6","https://www.hackster.io/hendra"
"413",0,2,624,1,0,851,9,3,23,0,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/yazsansh/affordable-alexa-enabled-iot-f7d638","https://www.hackster.io/yazsansh"
"414",1,2,611,1,1,1.162,1,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/kieferread/canteen-of-denial-14d3f4","https://www.hackster.io/kieferread"
"415",0,2,573,6,1,527,2,0,1,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/kim7tin/alexa-echo-esp8266-smart-power-plug-29fa6d","https://www.hackster.io/kim7tin"
"416",0,2,569,0,0,223,2,0,7,0,3,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/hobospider/black-bokz-senior-tracker-6bcb86","https://www.hackster.io/westcoastweenie"
"417",0,2,556,3,0,1.317,32,2,54,0,17,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/hendra/linkit-one-water-level-indicator-331c26","https://www.hackster.io/hendra"
"418",0,2,547,1,1,66,1,0,0,0,2,"https://www.hackster.io/contests/make-holiday-contest","https://www.hackster.io/JIredale/unification-of-peace-tree-topper-4fe787","https://www.hackster.io/JIredale"
"419",0,2,533,1,0,1.279,5,0,3,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/gwillis/adaptable-sensor-and-notification-system-df578b","https://www.hackster.io/gwillis"
"420",0,2,530,4,1,44,0,0,0,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/joelurtubiaugartegmailcom/alexa-home-energy-efficiency-big-data-3f7b07","https://www.hackster.io/joelurtubiaugartegmailcom"
"421",0,2,528,3,1,7.234,50,7,12,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/grensom/use-alexa-to-control-your-tv-916ca6","https://www.hackster.io/Grensom"
"422",0,2,522,1,1,79,2,0,14,9,9,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/memyselfandi/heroku-status-e4bb0e","https://www.hackster.io/crazycoder1999"
"423",0,2,515,1,0,951,13,1,5,0,1,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/Tanner/hidden-door-sensor-d7e86a","https://www.hackster.io/Tanner"
"424",0,2,514,1,0,157,1,0,12,6,4,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/wbshaw/remote-zoned-a-c-with-nest-and-the-cypress-psoc-812376","https://www.hackster.io/wbshaw"
"425",0,2,514,1,0,157,1,0,12,6,4,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/wbshaw/remote-zoned-a-c-with-nest-and-the-cypress-psoc-812376","https://www.hackster.io/wbshaw"
"426",0,2,511,1,0,5.393,25,0,8,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-winwire/water-usage-tracker-1561f4","https://www.hackster.io/winwiretech"
"427",0,2,511,7,1,3.147,6,2,24,1,22,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/daxes-hacks/rc-car-to-bt-car-controlled-with-blynk-2d305c","https://www.hackster.io/LaurenceHR"
"428",0,2,508,2,0,4.493,17,4,5,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/RazzleDazzle/alljoyn-weather-hub-5e69b7","https://www.hackster.io/RazzleDazzle"
"429",0,2,499,1,1,203,0,0,3,0,4,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/dcsp/impweather-station-ccfbde","https://www.hackster.io/dcsp"
"430",0,2,498,4,0,7.743,33,14,13,0,4,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/cswiger/smart-garden-drip-irrigation-1aa069","https://www.hackster.io/cswiger"
"431",0,2,489,1,1,3.976,12,0,3,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/16061/gesture-controlled-robot-6f8434","https://www.hackster.io/youssef-elgendy"
"432",0,2,486,4,0,1.2,4,0,2,0,1,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/kshivamg95/door-bell-tells-you-everything-376737","https://www.hackster.io/kshivamg95"
"433",0,2,484,1,0,974,1,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/laurens-wuyts/wide-range-alarm-system-70ed92","https://www.hackster.io/laurens-wuyts"
"434",0,2,482,3,1,2.898,9,2,16,1,9,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/Scythe/automated-shower-boiler-9325b9","https://www.hackster.io/Scythe"
"435",0,2,473,4,1,123,1,0,1,0,5,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/mcmchris/how-to-automate-your-room-with-arduino-enc28j60-android-6e8e6c","https://www.hackster.io/mcmchris"
"436",0,2,468,2,0,2.362,9,3,24,0,8,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/sumitgrover97/water-level-indicator-with-sms-alert-for-emergency-flood-a8b23f","https://www.hackster.io/sumitgrover97"
"437",0,2,457,7,0,475,4,0,0,0,2,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/team-robosense/robosense-0e5c41","https://www.hackster.io/omar"
"438",0,2,455,4,0,526,0,0,31,0,12,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/andres-santos/arduino-mkr1000-self-watering-plant-d2b881","https://www.hackster.io/andres-santos"
"439",0,2,454,2,0,1.525,5,0,51,0,5,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/seeyouu/crying-aed-ad69d9","https://www.hackster.io/seeyouu"
"440",0,2,449,1,0,3.495,10,3,3,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/TruckerGeek/dogwatcher-mkr1000-02a5ae","https://www.hackster.io/TruckerGeek"
"441",0,2,447,3,1,6.923,13,4,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/micro23/baby-pram-monitoring-system-998732","https://www.hackster.io/micro23"
"442",0,2,441,0,0,534,7,9,7,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/Miming/bling-bling-translating-31840c","https://www.hackster.io/Miming"
"443",0,2,432,2,1,7.441,4,5,213,6,58,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/gatoninja236/arduino-humidifier-control-2e7805","https://www.hackster.io/gatoninja236"
"444",0,2,421,4,0,13.334,45,10,139,0,14,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/KaustubhAgarwal/world-mood-lamp-0634cb","https://www.hackster.io/KaustubhAgarwal"
"445",0,2,416,2,1,19.65,12,2,30,0,4,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/YoussefSabaa/ps3-controller-control-servo-wireless-c6b8db","https://www.hackster.io/YoussefSabaa"
"446",0,2,410,3,1,10.122,31,8,13,1,4,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/sdizdarevic/e-health-low-cost-sensors-for-early-disease-detection-ed063c","https://www.hackster.io/sdizdarevic"
"447",0,2,409,2,1,299,1,0,9,0,8,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/MetaView/control-plug-by-voice-app-or-mechanical-button-3b87cf","https://www.hackster.io/MetaView"
"448",0,2,406,0,0,69,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/fingerwarrior/stay-at-home-pi-679b6d","https://www.hackster.io/fingerwarrior"
"449",0,2,405,3,0,2.873,11,0,9,0,8,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/MetaView/energy-consumption-logger-d9c27e","https://www.hackster.io/MetaView"
"450",0,2,402,2,0,677,11,1,6,3,2,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/masoud-lotfi/vertical-farming-machine-11cd21","https://www.hackster.io/masoud-lotfi"
"451",0,2,386,1,0,7.005,18,0,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/sim-tesla-a6e2fe/singing-arduino-43ab57","https://www.hackster.io/user1222371"
"452",0,2,376,0,0,731,1,1,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-quovantis/sick-urity-2aba19","https://www.hackster.io/codecracker"
"453",0,2,371,3,0,2.635,4,0,36,3,9,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-nyu-hackers/home-automation-daa1e4","https://www.hackster.io/letaureau"
"454",0,2,367,5,0,147,0,0,31,0,12,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/andres-santos/arduino-mkr1000-skateboard-7b78cc","https://www.hackster.io/andres-santos"
"455",0,2,364,3,0,2.282,14,0,22,1,10,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/darthbison/lobot-simulator-dd143f","https://www.hackster.io/darthbison"
"456",0,2,363,4,0,4.763,11,0,2,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/SaasAuto/home-automation-660f42","https://www.hackster.io/SaasAuto"
"457",0,2,361,2,0,382,3,0,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/kaushalwagle/wever-393347","https://www.hackster.io/kaushalwagle"
"458",0,2,360,3,0,3.922,27,4,139,0,14,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/KaustubhAgarwal/college-faculty-dashboard-ca1b2b","https://www.hackster.io/KaustubhAgarwal"
"459",0,2,350,1,1,5.528,22,12,7,3,4,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/bkpsu/nodemcu-led-strip-controller-7a026a","https://www.hackster.io/bkpsu"
"460",0,2,342,1,0,25.888,39,13,139,0,14,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/KaustubhAgarwal/smart-parking-bdfa99","https://www.hackster.io/KaustubhAgarwal"
"461",0,2,338,0,0,5.012,19,3,3,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/alex-warsun/smart-living-room-home-theatre-9defb5","https://www.hackster.io/alex-warsun"
"462",0,2,334,2,0,4.81,8,1,5,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/jawood44/caravan-home-automation-19eb18","https://www.hackster.io/jawood44"
"463",0,2,334,0,0,814,2,1,13,0,10,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/nikhilr/smart-weather-station-iot-cd6e1e","https://www.hackster.io/nikhilr"
"464",0,2,332,0,1,26,2,0,16,0,5,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/berndthamboeck/the-postman-always-rings-twice-88f123","https://www.hackster.io/berndthamboeck"
"465",0,2,325,3,0,2.884,12,6,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/PhiliBob/light-your-bike-and-use-your-phone-to-control-it-2f9e3c","https://www.hackster.io/PhiliBob"
"466",0,2,325,3,1,1.187,63,2,6,0,1,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/whipsmith/cube-radio-b9c004","https://www.hackster.io/whipsmith"
"467",0,2,316,0,0,24,0,0,0,0,1,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/petar-chili-peppers-stojanovski/foodieassistant-ae3ca3","https://www.hackster.io/petar-chili-peppers-stojanovski"
"468",0,2,313,0,1,62,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/essumesh/control-your-home-based-on-your-calendar-schedule-97187e","https://www.hackster.io/essumesh"
"469",0,2,305,1,1,4.106,78,0,7,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/pillai-hoc-college/alexa-at-your-fingertips-2fce93","https://www.hackster.io/sagabot"
"470",0,2,304,0,0,87,0,0,2,0,2,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/Pyk/power-monitor-101-8403af","https://www.hackster.io/Pyk"
"471",0,2,298,0,0,190,0,0,49,3,38,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/30016/driving-analytics-and-assist-d2eada","https://www.hackster.io/RupinC"
"472",0,2,298,0,0,190,0,0,49,3,38,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/30016/driving-analytics-and-assist-d2eada","https://www.hackster.io/RupinC"
"473",0,2,294,0,0,499,2,0,2,0,1,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/FredDyck/arduino-robot-with-temp-ultrasonics-and-flammable-gas-e685c5","https://www.hackster.io/FredDyck"
"474",0,2,294,0,0,499,2,0,2,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/FredDyck/arduino-robot-with-temp-ultrasonics-and-flammable-gas-e685c5","https://www.hackster.io/FredDyck"
"475",0,2,287,1,1,148,0,0,0,0,1,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/imu/talking-balcony-33b2af","https://www.hackster.io/user21721"
"476",0,2,272,0,0,202,3,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/monkey-business/impossible-cup-the-raines-cup-cup-puzzle-contraption-f616a8","https://www.hackster.io/asraines985"
"477",0,2,271,3,1,43,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/pulseflexer/activity-monitoring-3ea256","https://www.hackster.io/pulseflexer"
"478",0,2,270,1,0,639,0,0,16,2,20,"https://www.hackster.io/contests/pi-day-contest","https://www.hackster.io/guillengap/use-of-pi-constant-in-a-digital-compass-0f3a41","https://www.hackster.io/guillengap"
"479",0,2,266,0,0,806,0,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/mex/home-automation-05423e","https://www.hackster.io/colossus-override-21"
"480",0,2,265,0,0,1.291,6,0,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/shdv/dumbbell-8109c9","https://www.hackster.io/shdv"
"481",0,2,261,0,0,625,1,0,2,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/Pyk/j-a-r-i-a-s-dc2ef3","https://www.hackster.io/Pyk"
"482",0,2,257,1,0,491,12,0,54,0,17,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/hendra/the-hashtag-hunter-ed0c5e","https://www.hackster.io/hendra"
"483",0,2,255,0,1,67,1,0,0,1,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/MakerBlock/customizeable-impossible-april-fools-mug-7a4f12","https://www.hackster.io/MakerBlock"
"484",0,2,253,0,0,613,1,1,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/jandersoncodes/thermostat-831238","https://www.hackster.io/jandersoncodes"
"485",0,2,238,0,0,154,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-e-mc-hammer/cottage-mechanization-97789d","https://www.hackster.io/karthikraj1995"
"486",0,2,234,0,1,806,9,2,8,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/lilia-nk/battery-health-ble-control-ef25af","https://www.hackster.io/lilia-nk"
"487",0,2,231,0,0,332,1,0,18,0,7,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/patrick3coffee/full-home-power-monitor-62f855","https://www.hackster.io/patrick3coffee"
"488",0,2,231,0,0,332,1,0,18,0,7,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/patrick3coffee/full-home-power-monitor-62f855","https://www.hackster.io/patrick3coffee"
"489",0,2,227,0,0,97,0,0,0,0,1,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/user3103278521/cycare-772796","https://www.hackster.io/user3103278521"
"490",0,2,223,1,0,229,1,0,0,1,3,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/smartconsent101/water-sensing-circuit-breaker-socket-8fb776","https://www.hackster.io/elective"
"491",0,2,223,1,0,229,1,0,0,1,3,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/smartconsent101/water-sensing-circuit-breaker-socket-8fb776","https://www.hackster.io/elective"
"492",0,2,214,0,0,5.2,39,8,1,2,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/com-bros/automatic-pill-dispenser-c3a478","https://www.hackster.io/swensonm"
"493",0,2,213,0,0,33,0,0,0,0,4,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/silvernitrate/bathtub-tunes-483fd8","https://www.hackster.io/silvernitrate"
"494",0,2,211,0,0,80,1,0,2,0,4,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/anand_v/my-smart-hub-for-iot-applications-eaa67b","https://www.hackster.io/anand_v"
"495",0,2,208,0,0,189,1,0,371,0,8,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/AnuragVasanwala/duster-101-6e8281","https://www.hackster.io/AnuragVasanwala"
"496",0,2,203,1,1,540,14,0,3,0,1,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/yavuzselimbalcioglu/spider-815e2b","https://www.hackster.io/yavuzselimbalcioglu"
"497",0,2,195,0,1,54,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/joseluisgnr/thematic-podcast-radio-7c1814","https://www.hackster.io/joseluisgnr"
"498",0,2,194,0,1,72,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/jkilpala/couch-door-dc94af","https://www.hackster.io/jkilpala"
"499",0,2,194,0,1,72,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/jkilpala/couch-door-dc94af","https://www.hackster.io/jkilpala"
"500",0,2,190,1,1,14.858,38,11,16,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/n0rris/temperature-controlled-fan-00d717","https://www.hackster.io/n0rris"
"501",0,2,187,0,0,1.284,3,1,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-ultrase-i-partyzani-2/pi-jeeves-cf1daa","https://www.hackster.io/enigma-titanium-13"
"502",0,2,183,0,1,80,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/synergy-gibson-9/remind-me-588e74","https://www.hackster.io/synergy-gibson-9"
"503",0,2,180,0,0,54,1,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/Scorch/hole-y-grail-62c2f3","https://www.hackster.io/Scorch"
"504",0,2,175,0,0,217,1,1,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/icebeam7/evolutionary-home-c53b7d","https://www.hackster.io/icebeam7"
"505",0,2,175,0,1,32,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/soumaxetuirk/light-integrated-to-iot-cortana-faa666","https://www.hackster.io/soumaxetuirk"
"506",0,2,174,0,0,193,1,0,0,0,1,"https://www.hackster.io/contests/pi-day-contest","https://www.hackster.io/adamjohnwilliams/generative-music-from-pi-26017e","https://www.hackster.io/adamjohnwilliams"
"507",0,2,172,1,0,2.506,10,0,10,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-greentech2/smart-home-security-using-rpi2-and-windows-10-iot-core-8e13c1","https://www.hackster.io/robinpj"
"508",0,2,172,0,0,2.746,28,1,54,0,17,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/hendra/smart-connected-open-source-pot-scopot-49cb17","https://www.hackster.io/hendra"
"509",0,2,172,0,0,2.746,28,1,54,0,17,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/hendra/smart-connected-open-source-pot-scopot-49cb17","https://www.hackster.io/hendra"
"510",0,2,161,1,0,1.67,4,2,2,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/Peace/car-intelligent-headlight-height-adjusting-system-4a2587","https://www.hackster.io/Peace"
"511",0,2,160,0,0,43,0,0,0,0,1,"https://www.hackster.io/contests/april-fools","https://www.hackster.io/Roborunner/the-worst-cup-ever-made-0d2f75","https://www.hackster.io/Roborunner"
"512",0,2,159,0,1,561,1,0,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-smartchef/smartchef-cefe05","https://www.hackster.io/sapnamirje"
"513",0,2,159,0,1,561,1,0,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-smartchef/smartchef-cefe05","https://www.hackster.io/sapnamirje"
"514",0,2,151,0,1,428,1,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/filipedgeraldo/home-automation-b617ce","https://www.hackster.io/filipedgeraldo"
"515",0,2,151,0,0,515,1,0,1,0,4,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/gl33mer/escape-room-maker-tool-box-33c27f","https://www.hackster.io/gl33mer"
"516",0,2,149,0,0,5.29,17,5,18,79,2,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/hadramoot-team/smart-hospital-bed-1fc462","https://www.hackster.io/Mazen_sheekh"
"517",0,2,149,0,0,5.29,17,5,18,79,2,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/hadramoot-team/smart-hospital-bed-1fc462","https://www.hackster.io/Mazen_sheekh"
"518",0,2,142,0,0,96,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-titans-das/dubey-watt-saver-698d71","https://www.hackster.io/Demigod_Dubey"
"519",0,2,133,0,0,380,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/ender-fett-12/open-source-home-automation-using-windows-iot-on-rpi-f9ab5e","https://www.hackster.io/ender-fett-12"
"520",0,2,128,0,0,149,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/roke/automated-home-brewery-monitor-033cf1","https://www.hackster.io/roke"
"521",0,2,115,0,1,388,7,0,1,0,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/Macgeoffrey/the-artificial-plant-emotion-expressor-apex-ee52c4","https://www.hackster.io/Macgeoffrey"
"522",0,2,113,0,1,151,1,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/keshav01/project-automation-c85bb5","https://www.hackster.io/keshav01"
"523",0,2,111,0,0,513,2,0,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/paransonthalia/pi-message-board-c7f822","https://www.hackster.io/paransonthalia"
"524",0,2,106,0,0,119,2,0,2,0,2,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/pedrominatel/r2d2-for-movement-tracking-b2c885","https://www.hackster.io/pedrominatel"
"525",0,2,101,0,0,54,0,0,0,0,0,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-imaniacs/myohome-04c59e","https://www.hackster.io/saurabh"
"526",0,2,93,0,0,162,0,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/alien-flynn-a8d2b7/can-you-write-in-the-sky-balloon-led-sign-wifi-87090c","https://www.hackster.io/user831264767"
"527",0,2,88,0,0,2.193,9,0,3,0,1,"https://www.hackster.io/contests/make-holiday-contest","https://www.hackster.io/peter-brown/bright-lights-christmas-nights-ef7fc2","https://www.hackster.io/peter-brown"
"528",0,2,87,0,1,7,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-saph/smartie-aqua-589ead","https://www.hackster.io/ada-override-15"
"529",0,2,86,0,0,526,1,0,0,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/roptech/433mhz-and-wifi-connected-amazon-alexa-hub-38a5b7","https://www.hackster.io/parikhrohan"
"530",0,2,83,0,1,58,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/eyew/get-off-my-lawn-8209ba","https://www.hackster.io/eyew"
