Winorloose;Schwierigkeitsgrad;words;images;instructions;views;likes;comments;follower;following;projects;contest;projectpage;userpage
0;2;528;3;1;7234;50;7;12;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/grensom/use-alexa-to-control-your-tv-916ca6;https://www.hackster.io/Grensom
0;2;522;1;1;79;2;0;14;9;9;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/memyselfandi/heroku-status-e4bb0e;https://www.hackster.io/crazycoder1999
0;2;515;1;0;951;13;1;5;0;1;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/Tanner/hidden-door-sensor-d7e86a;https://www.hackster.io/Tanner
0;2;514;1;0;157;1;0;12;6;4;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/wbshaw/remote-zoned-a-c-with-nest-and-the-cypress-psoc-812376;https://www.hackster.io/wbshaw
0;2;514;1;0;157;1;0;12;6;4;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/wbshaw/remote-zoned-a-c-with-nest-and-the-cypress-psoc-812376;https://www.hackster.io/wbshaw
0;2;511;1;0;5393;25;0;8;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-winwire/water-usage-tracker-1561f4;https://www.hackster.io/winwiretech
0;2;511;7;1;3147;6;2;24;1;22;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/daxes-hacks/rc-car-to-bt-car-controlled-with-blynk-2d305c;https://www.hackster.io/LaurenceHR
0;2;508;2;0;4493;17;4;5;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/RazzleDazzle/alljoyn-weather-hub-5e69b7;https://www.hackster.io/RazzleDazzle
0;2;499;1;1;203;0;0;3;0;4;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/dcsp/impweather-station-ccfbde;https://www.hackster.io/dcsp
0;2;498;4;0;7743;33;14;13;0;4;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/cswiger/smart-garden-drip-irrigation-1aa069;https://www.hackster.io/cswiger
0;2;489;1;1;3976;12;0;3;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/16061/gesture-controlled-robot-6f8434;https://www.hackster.io/youssef-elgendy
0;2;486;4;0;12;4;0;2;0;1;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/kshivamg95/door-bell-tells-you-everything-376737;https://www.hackster.io/kshivamg95
0;2;484;1;0;974;1;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/laurens-wuyts/wide-range-alarm-system-70ed92;https://www.hackster.io/laurens-wuyts
0;2;482;3;1;2898;9;2;16;1;9;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/Scythe/automated-shower-boiler-9325b9;https://www.hackster.io/Scythe
0;2;473;4;1;123;1;0;1;0;5;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/mcmchris/how-to-automate-your-room-with-arduino-enc28j60-android-6e8e6c;https://www.hackster.io/mcmchris
0;2;468;2;0;2362;9;3;24;0;8;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/sumitgrover97/water-level-indicator-with-sms-alert-for-emergency-flood-a8b23f;https://www.hackster.io/sumitgrover97
0;2;457;7;0;475;4;0;0;0;2;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/team-robosense/robosense-0e5c41;https://www.hackster.io/omar
0;2;455;4;0;526;0;0;31;0;12;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/andres-santos/arduino-mkr1000-self-watering-plant-d2b881;https://www.hackster.io/andres-santos
0;2;454;2;0;1525;5;0;51;0;5;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/seeyouu/crying-aed-ad69d9;https://www.hackster.io/seeyouu
0;2;449;1;0;3495;10;3;3;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/TruckerGeek/dogwatcher-mkr1000-02a5ae;https://www.hackster.io/TruckerGeek
0;2;447;3;1;6923;13;4;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/micro23/baby-pram-monitoring-system-998732;https://www.hackster.io/micro23
0;2;441;0;0;534;7;9;7;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/Miming/bling-bling-translating-31840c;https://www.hackster.io/Miming
0;2;432;2;1;7441;4;5;213;6;58;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/gatoninja236/arduino-humidifier-control-2e7805;https://www.hackster.io/gatoninja236
0;2;421;4;0;13334;45;10;139;0;14;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/KaustubhAgarwal/world-mood-lamp-0634cb;https://www.hackster.io/KaustubhAgarwal
0;2;416;2;1;1965;12;2;30;0;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/YoussefSabaa/ps3-controller-control-servo-wireless-c6b8db;https://www.hackster.io/YoussefSabaa
0;2;410;3;1;10122;31;8;13;1;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/sdizdarevic/e-health-low-cost-sensors-for-early-disease-detection-ed063c;https://www.hackster.io/sdizdarevic
0;2;409;2;1;299;1;0;9;0;8;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/MetaView/control-plug-by-voice-app-or-mechanical-button-3b87cf;https://www.hackster.io/MetaView
0;2;406;0;0;69;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/fingerwarrior/stay-at-home-pi-679b6d;https://www.hackster.io/fingerwarrior
0;2;405;3;0;2873;11;0;9;0;8;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/MetaView/energy-consumption-logger-d9c27e;https://www.hackster.io/MetaView
0;2;402;2;0;677;11;1;6;3;2;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/masoud-lotfi/vertical-farming-machine-11cd21;https://www.hackster.io/masoud-lotfi
0;2;386;1;0;7005;18;0;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/sim-tesla-a6e2fe/singing-arduino-43ab57;https://www.hackster.io/user1222371
0;2;376;0;0;731;1;1;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-quovantis/sick-urity-2aba19;https://www.hackster.io/codecracker
0;2;371;3;0;2635;4;0;36;3;9;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-nyu-hackers/home-automation-daa1e4;https://www.hackster.io/letaureau
0;2;367;5;0;147;0;0;31;0;12;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/andres-santos/arduino-mkr1000-skateboard-7b78cc;https://www.hackster.io/andres-santos
0;2;364;3;0;2282;14;0;22;1;10;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/darthbison/lobot-simulator-dd143f;https://www.hackster.io/darthbison
0;2;363;4;0;4763;11;0;2;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/SaasAuto/home-automation-660f42;https://www.hackster.io/SaasAuto
0;2;361;2;0;382;3;0;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/kaushalwagle/wever-393347;https://www.hackster.io/kaushalwagle
0;2;360;3;0;3922;27;4;139;0;14;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/KaustubhAgarwal/college-faculty-dashboard-ca1b2b;https://www.hackster.io/KaustubhAgarwal
0;2;350;1;1;5528;22;12;7;3;4;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/bkpsu/nodemcu-led-strip-controller-7a026a;https://www.hackster.io/bkpsu
0;2;342;1;0;25888;39;13;139;0;14;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/KaustubhAgarwal/smart-parking-bdfa99;https://www.hackster.io/KaustubhAgarwal
0;2;338;0;0;5012;19;3;3;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/alex-warsun/smart-living-room-home-theatre-9defb5;https://www.hackster.io/alex-warsun
0;2;334;2;0;481;8;1;5;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/jawood44/caravan-home-automation-19eb18;https://www.hackster.io/jawood44
0;2;334;0;0;814;2;1;13;0;10;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/nikhilr/smart-weather-station-iot-cd6e1e;https://www.hackster.io/nikhilr
0;2;332;0;1;26;2;0;16;0;5;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/berndthamboeck/the-postman-always-rings-twice-88f123;https://www.hackster.io/berndthamboeck
0;2;325;3;0;2884;12;6;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/PhiliBob/light-your-bike-and-use-your-phone-to-control-it-2f9e3c;https://www.hackster.io/PhiliBob
0;2;325;3;1;1187;63;2;6;0;1;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/whipsmith/cube-radio-b9c004;https://www.hackster.io/whipsmith
0;2;316;0;0;24;0;0;0;0;1;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/petar-chili-peppers-stojanovski/foodieassistant-ae3ca3;https://www.hackster.io/petar-chili-peppers-stojanovski
0;2;313;0;1;62;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/essumesh/control-your-home-based-on-your-calendar-schedule-97187e;https://www.hackster.io/essumesh
0;2;305;1;1;4106;78;0;7;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/pillai-hoc-college/alexa-at-your-fingertips-2fce93;https://www.hackster.io/sagabot
0;2;304;0;0;87;0;0;2;0;2;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/Pyk/power-monitor-101-8403af;https://www.hackster.io/Pyk
0;2;298;0;0;190;0;0;49;3;38;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/30016/driving-analytics-and-assist-d2eada;https://www.hackster.io/RupinC
0;2;298;0;0;190;0;0;49;3;38;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/30016/driving-analytics-and-assist-d2eada;https://www.hackster.io/RupinC
0;2;294;0;0;499;2;0;2;0;1;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/FredDyck/arduino-robot-with-temp-ultrasonics-and-flammable-gas-e685c5;https://www.hackster.io/FredDyck
0;2;294;0;0;499;2;0;2;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/FredDyck/arduino-robot-with-temp-ultrasonics-and-flammable-gas-e685c5;https://www.hackster.io/FredDyck
0;2;287;1;1;148;0;0;0;0;1;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/imu/talking-balcony-33b2af;https://www.hackster.io/user21721
0;2;272;0;0;202;3;0;0;0;1;https://www.hackster.io/contests/april-fools;https://www.hackster.io/monkey-business/impossible-cup-the-raines-cup-cup-puzzle-contraption-f616a8;https://www.hackster.io/asraines985
0;2;271;3;1;43;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/pulseflexer/activity-monitoring-3ea256;https://www.hackster.io/pulseflexer
0;2;270;1;0;639;0;0;16;2;20;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/guillengap/use-of-pi-constant-in-a-digital-compass-0f3a41;https://www.hackster.io/guillengap
0;2;266;0;0;806;0;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/mex/home-automation-05423e;https://www.hackster.io/colossus-override-21
0;2;265;0;0;1291;6;0;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/shdv/dumbbell-8109c9;https://www.hackster.io/shdv
0;2;261;0;0;625;1;0;2;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/Pyk/j-a-r-i-a-s-dc2ef3;https://www.hackster.io/Pyk
0;2;257;1;0;491;12;0;54;0;17;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/hendra/the-hashtag-hunter-ed0c5e;https://www.hackster.io/hendra
0;2;255;0;1;67;1;0;0;1;1;https://www.hackster.io/contests/april-fools;https://www.hackster.io/MakerBlock/customizeable-impossible-april-fools-mug-7a4f12;https://www.hackster.io/MakerBlock
0;2;253;0;0;613;1;1;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/jandersoncodes/thermostat-831238;https://www.hackster.io/jandersoncodes
0;2;238;0;0;154;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-e-mc-hammer/cottage-mechanization-97789d;https://www.hackster.io/karthikraj1995
0;2;234;0;1;806;9;2;8;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/lilia-nk/battery-health-ble-control-ef25af;https://www.hackster.io/lilia-nk
0;2;231;0;0;332;1;0;18;0;7;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/patrick3coffee/full-home-power-monitor-62f855;https://www.hackster.io/patrick3coffee
0;2;231;0;0;332;1;0;18;0;7;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/patrick3coffee/full-home-power-monitor-62f855;https://www.hackster.io/patrick3coffee
0;2;227;0;0;97;0;0;0;0;1;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/user3103278521/cycare-772796;https://www.hackster.io/user3103278521
0;2;223;1;0;229;1;0;0;1;3;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/smartconsent101/water-sensing-circuit-breaker-socket-8fb776;https://www.hackster.io/elective
0;2;223;1;0;229;1;0;0;1;3;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/smartconsent101/water-sensing-circuit-breaker-socket-8fb776;https://www.hackster.io/elective
0;2;214;0;0;52;39;8;1;2;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/com-bros/automatic-pill-dispenser-c3a478;https://www.hackster.io/swensonm
0;2;213;0;0;33;0;0;0;0;4;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/silvernitrate/bathtub-tunes-483fd8;https://www.hackster.io/silvernitrate
0;2;211;0;0;80;1;0;2;0;4;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/anand_v/my-smart-hub-for-iot-applications-eaa67b;https://www.hackster.io/anand_v
0;2;208;0;0;189;1;0;371;0;8;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/AnuragVasanwala/duster-101-6e8281;https://www.hackster.io/AnuragVasanwala
0;2;203;1;1;540;14;0;3;0;1;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/yavuzselimbalcioglu/spider-815e2b;https://www.hackster.io/yavuzselimbalcioglu
0;2;195;0;1;54;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/joseluisgnr/thematic-podcast-radio-7c1814;https://www.hackster.io/joseluisgnr
0;2;194;0;1;72;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/jkilpala/couch-door-dc94af;https://www.hackster.io/jkilpala
0;2;194;0;1;72;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/jkilpala/couch-door-dc94af;https://www.hackster.io/jkilpala
0;2;190;1;1;14858;38;11;16;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/n0rris/temperature-controlled-fan-00d717;https://www.hackster.io/n0rris
0;2;187;0;0;1284;3;1;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-ultrase-i-partyzani-2/pi-jeeves-cf1daa;https://www.hackster.io/enigma-titanium-13
0;2;183;0;1;80;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/synergy-gibson-9/remind-me-588e74;https://www.hackster.io/synergy-gibson-9
0;2;180;0;0;54;1;0;0;0;1;https://www.hackster.io/contests/april-fools;https://www.hackster.io/Scorch/hole-y-grail-62c2f3;https://www.hackster.io/Scorch
0;2;175;0;0;217;1;1;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/icebeam7/evolutionary-home-c53b7d;https://www.hackster.io/icebeam7
0;2;175;0;1;32;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/soumaxetuirk/light-integrated-to-iot-cortana-faa666;https://www.hackster.io/soumaxetuirk
0;2;174;0;0;193;1;0;0;0;1;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/adamjohnwilliams/generative-music-from-pi-26017e;https://www.hackster.io/adamjohnwilliams
0;2;172;1;0;2506;10;0;10;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-greentech2/smart-home-security-using-rpi2-and-windows-10-iot-core-8e13c1;https://www.hackster.io/robinpj
0;2;172;0;0;2746;28;1;54;0;17;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/hendra/smart-connected-open-source-pot-scopot-49cb17;https://www.hackster.io/hendra
0;2;172;0;0;2746;28;1;54;0;17;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/hendra/smart-connected-open-source-pot-scopot-49cb17;https://www.hackster.io/hendra
0;2;161;1;0;167;4;2;2;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/Peace/car-intelligent-headlight-height-adjusting-system-4a2587;https://www.hackster.io/Peace
0;2;160;0;0;43;0;0;0;0;1;https://www.hackster.io/contests/april-fools;https://www.hackster.io/Roborunner/the-worst-cup-ever-made-0d2f75;https://www.hackster.io/Roborunner
0;2;159;0;1;561;1;0;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-smartchef/smartchef-cefe05;https://www.hackster.io/sapnamirje
0;2;159;0;1;561;1;0;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-smartchef/smartchef-cefe05;https://www.hackster.io/sapnamirje
0;2;151;0;1;428;1;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/filipedgeraldo/home-automation-b617ce;https://www.hackster.io/filipedgeraldo
0;2;151;0;0;515;1;0;1;0;4;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/gl33mer/escape-room-maker-tool-box-33c27f;https://www.hackster.io/gl33mer
0;2;149;0;0;529;17;5;18;79;2;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/hadramoot-team/smart-hospital-bed-1fc462;https://www.hackster.io/Mazen_sheekh
0;2;149;0;0;529;17;5;18;79;2;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/hadramoot-team/smart-hospital-bed-1fc462;https://www.hackster.io/Mazen_sheekh
0;2;142;0;0;96;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-titans-das/dubey-watt-saver-698d71;https://www.hackster.io/Demigod_Dubey
0;2;133;0;0;380;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/ender-fett-12/open-source-home-automation-using-windows-iot-on-rpi-f9ab5e;https://www.hackster.io/ender-fett-12
0;2;128;0;0;149;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/roke/automated-home-brewery-monitor-033cf1;https://www.hackster.io/roke
0;2;115;0;1;388;7;0;1;0;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/Macgeoffrey/the-artificial-plant-emotion-expressor-apex-ee52c4;https://www.hackster.io/Macgeoffrey
0;2;113;0;1;151;1;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/keshav01/project-automation-c85bb5;https://www.hackster.io/keshav01
0;2;111;0;0;513;2;0;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/paransonthalia/pi-message-board-c7f822;https://www.hackster.io/paransonthalia
0;2;106;0;0;119;2;0;2;0;2;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/pedrominatel/r2d2-for-movement-tracking-b2c885;https://www.hackster.io/pedrominatel
0;2;101;0;0;54;0;0;0;0;0;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-imaniacs/myohome-04c59e;https://www.hackster.io/saurabh
0;2;93;0;0;162;0;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/alien-flynn-a8d2b7/can-you-write-in-the-sky-balloon-led-sign-wifi-87090c;https://www.hackster.io/user831264767
0;2;88;0;0;2193;9;0;3;0;1;https://www.hackster.io/contests/make-holiday-contest;https://www.hackster.io/peter-brown/bright-lights-christmas-nights-ef7fc2;https://www.hackster.io/peter-brown
0;2;87;0;1;7;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-saph/smartie-aqua-589ead;https://www.hackster.io/ada-override-15
0;2;86;0;0;526;1;0;0;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/roptech/433mhz-and-wifi-connected-amazon-alexa-hub-38a5b7;https://www.hackster.io/parikhrohan
0;2;83;0;1;58;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/eyew/get-off-my-lawn-8209ba;https://www.hackster.io/eyew
0;2;81;0;0;651;6;0;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/edward_nusinovich/wifi-robot-bf970f;https://www.hackster.io/edward_nusinovich
0;2;81;1;1;734;1;1;39;0;5;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/keep-me-clean/keep-me-clean-a237c3;https://www.hackster.io/yleguesse
0;2;78;0;1;145;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/RakeshPanchal/ehome-supervisor-b2b17e;https://www.hackster.io/RakeshPanchal
0;2;78;0;1;145;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/RakeshPanchal/ehome-supervisor-b2b17e;https://www.hackster.io/RakeshPanchal
0;2;69;0;0;209;0;0;0;0;1;https://www.hackster.io/contests/pi-day-contest;https://www.hackster.io/andreas-motzek/calc-the-lisp-spreadsheet-a5fe91;https://www.hackster.io/andreas-motzek
0;2;68;1;0;2743;9;1;4;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-creative-developers/smart-digital-home-627cec;https://www.hackster.io/sheikhhassanmajeed
0;2;68;0;1;13;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/starbuck-curie-18/smart-sprinkler-378efe;https://www.hackster.io/starbuck-curie-18
0;2;66;0;1;2498;9;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/tank-override-9/home-automation-with-rpi-wifi-9ff42f;https://www.hackster.io/tank-override-9
0;2;64;0;1;154;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/sarthakm/social-home-automation-1b53f5;https://www.hackster.io/sarthakm
0;2;64;0;1;154;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/sarthakm/social-home-automation-1b53f5;https://www.hackster.io/sarthakm
0;2;56;0;0;89;1;0;3;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-tcinc-hackers/smart-home-gym-4b6ee5;https://www.hackster.io/nikola-curie-9
0;2;56;0;0;142;2;0;2;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/wearlictrier/wearlictricity-hybrid-system-to-harness-waste-energy-a19537;https://www.hackster.io/user4862877504
0;2;55;0;1;135;4;2;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/Remko/who-is-where-f855cc;https://www.hackster.io/Remko
0;2;54;0;0;2587;17;3;16;6;2;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/massimo0572/car-radar-safety-6766d2;https://www.hackster.io/massimo0572
0;2;46;0;0;150;0;0;36;3;9;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/navigation/assited-feedback-navigation-6101aa;https://www.hackster.io/letaureau
0;2;45;0;1;18;1;0;0;0;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/aryan2/the-home-bot-a1da42;https://www.hackster.io/aryan2
0;2;44;0;0;222;1;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/chell-formula-775a66/desert-storm-mineweeper-4d8882;https://www.hackster.io/user2760048
0;2;42;0;0;41;0;0;0;0;1;https://www.hackster.io/contests/april-fools;https://www.hackster.io/rick-gomez/sippy-cup-of-doom-2a95e8;https://www.hackster.io/rick-gomez
0;2;41;0;0;220;0;0;0;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/nikola-curie-c6e99a/fridge-widge-b0235a;https://www.hackster.io/user1713477
0;2;37;0;1;397;0;0;3;0;5;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/David0307/cooled-serverrack-089e72;https://www.hackster.io/David0307
0;2;36;0;0;278;0;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/angginsp/smart-robot-cleaner-181218;https://www.hackster.io/angginsp
0;2;27;0;0;38;1;0;0;0;2;https://www.hackster.io/contests/make-holiday-contest;https://www.hackster.io/winston-moy/home-for-the-holidays-customized-georgia-ornament-0d5d4b;https://www.hackster.io/winston-moy
0;2;23;0;1;644;2;1;3;0;5;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/David0307/shutter-control-via-webserver-40f218;https://www.hackster.io/David0307
0;2;22;0;1;412;0;1;3;0;5;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/David0307/air-conditioner-443b22;https://www.hackster.io/David0307
0;2;10;0;0;80;0;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/Helicoidee/automated-fish-tank-ee5467;https://www.hackster.io/Helicoidee
0;2;9;0;0;22;0;0;0;0;1;https://www.hackster.io/contests/april-fools;https://www.hackster.io/user422854118/twisted-cup-348ca4;https://www.hackster.io/user422854118
0;3;14972;95;1;1069;4;2;1;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/benwiniarski/smart-pool-alexa-controlled-pool-manager-5454c1;https://www.hackster.io/benwiniarski
0;3;11813;52;1;1773;11;1;31;1;9;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/abdullahsadiq/linkit-ultimate-iot-7ab59f;https://www.hackster.io/abdullahsadiq
0;3;10848;25;1;1762;18;3;223;25;50;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/porrey/interactive-star-wars-3d-art-a71471;https://www.hackster.io/porrey
0;3;10594;66;1;127;8;0;2;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/firenglory/alexa-adruino-pi-smart-electric-water-heater-371b21;https://www.hackster.io/firenglory
0;3;9826;47;1;2248;8;0;1;1;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/rogertheriault/alexa-bbq-kitchen-thermometer-with-iot-arduino-and-e-paper-63c64f;https://www.hackster.io/rogertheriault
1;3;9441;65;1;660;4;0;49;7;12;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/microBob/eud1-dev-cbef0c;https://www.hackster.io/microBob
1;3;8986;8;1;3732;10;0;2;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/walle/walle-home-assistant-2de29d;https://www.hackster.io/daveylib
0;3;8970;22;1;640;3;0;31;0;13;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/mhanuel/smart-dehydrator-cooking-appliance-alexa-ready-45c19b;https://www.hackster.io/mhanuel
1;3;8811;44;1;2053;10;0;31;1;9;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/abdullahsadiq/smart-home-controller-using-psoc-and-linkit-one-fe83ef;https://www.hackster.io/abdullahsadiq
